Method,MSD
Bayesian Single,0.03917118092087551
Bayesian Single,0.03779407652812126
Bayesian Single,0.03986151408225743
Bayesian Single,0.03819009688200161
Bayesian Single,0.03911644905274171
Bayesian Single,0.03963244548647227
Bayesian Single,0.038969911501530966
Bayesian Single,0.03936288601387525
Bayesian Single,0.039141723422892634
Bayesian Single,0.04149427052672031
Bayesian Single,0.03811338149865766
Bayesian Single,0.038757869844740556
Bayesian Single,0.043259780668561884
Bayesian Single,0.03894428412094652
Bayesian Single,0.038688552459832
Bayesian Single,0.04239770321286682
Bayesian Single,0.0384555834465007
Bayesian Single,0.0386850824064872
Bayesian Single,0.04110486837900832
Bayesian Single,0.03935702536423845
Bayesian Single,0.04000820001005689
Bayesian Single,0.03910100553782079
Bayesian Single,0.03797205857578996
Bayesian Single,0.03911456575863309
Bayesian Single,0.0382659552857411
Bayesian Single,0.03851454567759777
Bayesian Single,0.0383984747416872
Bayesian Single,0.04119164208214596
Bayesian Single,0.03774381779122648
Bayesian Single,0.039251490280785416
Bayesian Single,0.037712888332711206
Bayesian Single,0.039024319296743305
Bayesian Single,0.03838207390688855
Bayesian Single,0.038319879099269136
Bayesian Single,0.03775923215617489
Bayesian Single,0.038472977515144884
Bayesian Single,0.038674665152020636
Bayesian Single,0.03946586056866037
Bayesian Single,0.03968192662974756
Bayesian Single,0.03822573549062792
Bayesian Single,0.03843902770574941
Bayesian Single,0.03981528893466165
Bayesian Single,0.03868491750613974
Bayesian Single,0.037797427468184375
Bayesian Single,0.03913995146722376
Bayesian Single,0.03902070482088567
Bayesian Single,0.039004567815715555
Bayesian Single,0.03840932326344265
Bayesian Single,0.0386868246670201
Bayesian Single,0.038995478908475836
Bayesian Single,0.03971320170036504
Bayesian Single,0.038394590095335884
Bayesian Single,0.039721572211034256
Bayesian Single,0.040611450574767165
Bayesian Single,0.03866271337842465
Bayesian Single,0.038780671731272205
Bayesian Single,0.037783238016063446
Bayesian Single,0.039073163334135165
Bayesian Single,0.039133902500909236
Bayesian Single,0.0379707399596853
Bayesian Single,0.04001976529859683
Bayesian Single,0.03799407804444257
Bayesian Single,0.03786074262945959
Bayesian Single,0.040321297252162804
Bayesian Single,0.038565874107732094
Bayesian Single,0.04025703799504232
Bayesian Single,0.03942280776891206
Bayesian Single,0.03835090884638439
Bayesian Single,0.03855666745828912
Bayesian Single,0.04005222322471324
Bayesian Single,0.03815861590984183
Bayesian Single,0.037989914933228126
Bayesian Single,0.037838998956662234
Bayesian Single,0.04040882655272505
Bayesian Single,0.038355448939854146
Bayesian Single,0.03809401365958912
Bayesian Single,0.03839840426245599
Bayesian Single,0.039138070481021026
Bayesian Single,0.039529551832348075
Bayesian Single,0.0397892766613437
Bayesian Single,0.03982827552379716
Bayesian Single,0.03775718587236048
Bayesian Single,0.04057696666834891
Bayesian Single,0.03801686906751998
Bayesian Single,0.03779906795971845
Bayesian Single,0.040117916088584324
Bayesian Single,0.03891057136224673
Bayesian Single,0.03784412309766376
Bayesian Single,0.04294224263268755
Bayesian Single,0.03929960364110096
Bayesian Single,0.04264661383476448
Bayesian Single,0.03787594950375534
Bayesian Single,0.03950071108526752
Bayesian Single,0.0378040184661126
Bayesian Single,0.03883125011463858
Bayesian Single,0.0392245845125681
Bayesian Single,0.03921114574489394
Bayesian Single,0.038305848204110315
Bayesian Multi,0.03863039359156197
Bayesian Multi,0.03863390738681837
Bayesian Multi,0.038422961255903026
Bayesian Multi,0.03855862440865565
Bayesian Multi,0.039663945034529524
Bayesian Multi,0.03857649430531419
Bayesian Multi,0.038096887728650754
Bayesian Multi,0.03812799235575168
Bayesian Multi,0.03885977422685582
Bayesian Multi,0.03904771892045901
Bayesian Multi,0.03867595261117734
Bayesian Multi,0.03836984125198535
Bayesian Multi,0.03858855420116513
Bayesian Multi,0.03947245233284937
Bayesian Multi,0.03837460606544244
Bayesian Multi,0.03827300783962112
Bayesian Multi,0.039097947844928906
Bayesian Multi,0.03900713789209836
Bayesian Multi,0.03817952058477722
Bayesian Multi,0.038317956460092284
Bayesian Multi,0.03850194967512614
Bayesian Multi,0.03861813493354627
Bayesian Multi,0.03877071068900234
Bayesian Multi,0.03841892799756167
Bayesian Multi,0.037996946555390876
Bayesian Multi,0.038496261391136787
Bayesian Multi,0.03862091045210757
Bayesian Multi,0.03875153979866529
Bayesian Multi,0.03858760380724156
Bayesian Multi,0.038491291434626124
Bayesian Multi,0.03870458698988903
Bayesian Multi,0.03809442641478491
Bayesian Multi,0.03871041584861317
Bayesian Multi,0.03882302201721088
Bayesian Multi,0.03899558369417615
Bayesian Multi,0.038086119970214785
Bayesian Multi,0.037970884049677384
Bayesian Multi,0.03837669486467346
Bayesian Multi,0.0382396834921258
Bayesian Multi,0.03847754575928926
Bayesian Multi,0.0383841314906308
Bayesian Multi,0.03845083413570512
Bayesian Multi,0.0383989300253762
Bayesian Multi,0.03862079283243276
Bayesian Multi,0.03784997429382557
Bayesian Multi,0.03863839629752933
Bayesian Multi,0.03857062185083102
