time in hours,time in minutes,g_initial,g_empirical,Area with noise,Area without noise,x_initial,x_empirical,Area1 with noise,Area1 without noise
1.75,105.0,0.7717680461470395,-4.98333256921769,1400.4835822535829,1316.9966588181726,0.9845512735000673,-0.44228775605441784,1332.4223290590883,1352.3090315756083
1.8,108.0,0.7912190546051413,5.686520255472331,1091.6070458219215,1368.810737600901,0.9437728947764745,2.0135833646391927,1303.2800444988688,1420.5456932698637
1.85,111.0,0.6934839339080979,-1.0453933805175195,1450.5995840257858,1424.0476020420067,0.9287722633668957,2.391366608169438,1441.3257736212772,1489.1861066475644
1.9000000000000001,114.00000000000001,0.6331945519522681,3.6386817859782,1376.7247492607694,1474.2913556930384,0.9742179007254633,-0.9955239113257724,1624.3889211911176,1559.9727399762453
1.9500000000000002,117.00000000000001,0.6569988260840017,-2.6304653406461203,1651.4296998024406,1521.7137473744726,0.9101889343563123,0.35466793443844813,1545.5123924925051,1637.8415415499044
2.0,120.0,0.7090373215349485,2.1296173564479606,1447.9056462744468,1572.5320743518937,0.9253715992968742,3.122898235790062,1573.1640309867646,1714.1009032585682
2.0500000000000003,123.00000000000001,0.7287367708315873,1.9448368629980761,1610.5874661515502,1629.281259538364,0.9969821446890743,0.9994798385484158,1839.021817810098,1795.2733032955025
2.1,126.0,0.732308380577031,1.4076282806230744,1775.0717442388855,1689.7419264758612,0.9122757700094652,-0.6122411881162211,1933.2602016431579,1887.034172561422
2.15,129.0,0.7257892808192357,-3.4921723202325685,1904.5052345153242,1752.7591966522139,0.925124939959712,1.0006267324910132,1874.9757800395523,1975.1022401710466
2.2,132.0,0.6562593103289326,2.533152874761741,1599.376137935987,1817.5341033286602,0.9414891812237922,2.365272867498158,1971.1696127949344,2068.609021649385
2.25,135.0,0.6299901079954071,0.3372490297579236,1815.3372863606842,1878.1620386649834,0.984812083316637,-2.602580582566621,2218.6318497929356,2168.3160885411817
2.3000000000000003,138.00000000000003,0.6185918013226704,0.24048279395934646,1846.2078686534464,1938.2648488273094,0.9200866937218908,1.0148593779823127,1947.9191356741956,2277.75765507871
2.35,141.0,0.6891323889767569,5.292080762059608,1868.5409288198996,1999.1513291897234,0.8532482820071892,2.395952994549692,2049.313095833587,2384.9920931638503
2.4000000000000004,144.00000000000003,0.7188023086298894,-1.738856266669992,2434.5499462417865,2069.2358293372795,0.8859853549377936,1.945587429911284,2310.1265614155177,2488.943250985065
2.45,147.0,0.634241211333137,-2.855271918967712,2231.8238008088388,2144.9569665824215,0.9056936562278346,1.9495543919969722,2546.148137934162,2601.680262095075
2.5,150.0,0.6648416095655453,5.116663872366636,1934.899724479701,2214.0680068432202,0.9222508170047354,3.062240346614425,2806.840300952026,2722.2048913685876
2.5500000000000003,153.00000000000003,0.6562448800635761,2.7489390822514252,2498.9951142852005,2288.9052145959167,0.9432841973039607,-0.16333602997637167,3271.2475304961945,2850.671882119383
2.6,156.0,0.6322818001005989,-1.2515693105757362,2867.1991601887967,2365.255086298414,0.9094141900331216,-1.0587623894190121,3244.640695513099,2988.342615363941
2.6500000000000004,159.00000000000003,0.6784011284633497,-4.582750267868597,2693.27300738725,2441.225006180262,0.9248772263233299,1.209271302881572,3077.342805020368,3127.361362925439
