Method,MSD
Bayesian Single,0.04008713606713277
Bayesian Single,0.0412478859988598
Bayesian Single,0.04133856414430506
Bayesian Single,0.040118001548724226
Bayesian Single,0.04170006828510812
Bayesian Single,0.03998754996743739
Bayesian Single,0.0402365172392129
Bayesian Single,0.0416764780267093
Bayesian Single,0.04096664485585869
Bayesian Single,0.04284583707923835
Bayesian Single,0.0401258308006876
Bayesian Single,0.04085246072966731
Bayesian Single,0.0400496544236044
Bayesian Single,0.04000441205850782
Bayesian Single,0.041302155700648394
Bayesian Single,0.04088605438901363
Bayesian Single,0.0409825936501115
Bayesian Single,0.0410698965708266
Bayesian Single,0.04034730124118321
Bayesian Single,0.04109289455406725
Bayesian Single,0.040166986989133915
Bayesian Single,0.04060009011808077
Bayesian Single,0.04088932957989971
Bayesian Single,0.04126843126308475
Bayesian Single,0.046941055278222746
Bayesian Single,0.04139291302851519
Bayesian Single,0.04001531000307848
Bayesian Single,0.04140648852676137
Bayesian Single,0.040754302536175506
Bayesian Multi,0.041428004226127815
Bayesian Multi,0.04144375056843808
Bayesian Multi,0.04112980291848983
Bayesian Multi,0.04134067055884016
Bayesian Multi,0.042830016999368205
Bayesian Multi,0.04135891575559505
Bayesian Multi,0.040652360950320286
Bayesian Multi,0.040702881939673315
Bayesian Multi,0.04174957106010362
Bayesian Multi,0.042013980294331774
Bayesian Multi,0.041495100045072
Bayesian Multi,0.04107094800330849
Bayesian Multi,0.041358733713996974
Bayesian Multi,0.04256485606858818
Bayesian Multi,0.041068248552707146
Bayesian Multi,0.04092168538530257
Bayesian Multi,0.042068368466700645
Bayesian Multi,0.04195279747903398
Bayesian Multi,0.040788774878377856
Bayesian Multi,0.04099309565888396
Bayesian Multi,0.04124736972894294
Bayesian Multi,0.04142271513529997
Bayesian Multi,0.04162915556720965
Bayesian Multi,0.041135144863236495
Bayesian Multi,0.04050567581780279
Bayesian Multi,0.04124630639476436
Bayesian Multi,0.041394164395398884
Bayesian Multi,0.041610273351522994
Bayesian Multi,0.0413713188886503
Bayesian Multi,0.04123696052878217
Bayesian Multi,0.04152810825220717
Bayesian Multi,0.040634024189877896
Bayesian Multi,0.04154265893384571
Bayesian Multi,0.0417021191827365
Bayesian Multi,0.04194651532136223
Bayesian Multi,0.040647323196156104
Bayesian Multi,0.040476221759574105
Bayesian Multi,0.04106231227035525
Bayesian Multi,0.04085680024337751
Bayesian Multi,0.04120202164678733
Bayesian Multi,0.041055988855406775
Bayesian Multi,0.04117705097715586
Bayesian Multi,0.04108973500913034
Bayesian Multi,0.04139117860025928
Bayesian Multi,0.04028910144953945
Bayesian Multi,0.04145187343464861
Bayesian Multi,0.04134734313669243
Bayesian Multi,0.0411111176251375
Bayesian Multi,0.04072669313147399
Bayesian Multi,0.0410878362701919
Bayesian Multi,0.041399564032969516
Bayesian Multi,0.04158886773101961
Bayesian Multi,0.04169934197358799
Bayesian Multi,0.04114334686651939
Bayesian Multi,0.04130232900411159
Bayesian Multi,0.041534434444318535
Bayesian Multi,0.04119341370303378
Bayesian Multi,0.04043618653657443
Bayesian Multi,0.0410962437590889
Bayesian Multi,0.04177546962562289
Bayesian Multi,0.04119786442847812
Bayesian Multi,0.04120259881055973
Bayesian Multi,0.04059479443066566
Bayesian Multi,0.04150522459635711
Bayesian Multi,0.041229310670849284
Bayesian Multi,0.042020883822546554
Bayesian Multi,0.041350991158138686
Bayesian Multi,0.04191421489793362
Bayesian Multi,0.04121783193435268
Bayesian Multi,0.04181662719921087
Bayesian Multi,0.04171866499977212
Bayesian Multi,0.04150090605131904
Bayesian Multi,0.0414087105197499
Bayesian Multi,0.041903936791496926
Bayesian Multi,0.04103102814175898
Bayesian Multi,0.04111880069000687
Bayesian Multi,0.04094774192100647
Bayesian Multi,0.041526931788562454
Bayesian Multi,0.04169543311186729
Bayesian Multi,0.04177462780442683
Bayesian Multi,0.041310250897321425
Bayesian Multi,0.041467961713854314
Bayesian Multi,0.04147216600706931
Bayesian Multi,0.04111223687937827
Bayesian Multi,0.04064902984130997
Bayesian Multi,0.041823260689836834
Bayesian Multi,0.04162677210276703
Bayesian Multi,0.04083390466997517
Bayesian Multi,0.040810009518073766
Bayesian Multi,0.041937229742400335
Bayesian Multi,0.042038912841632955
Bayesian Multi,0.04093808061525043
Bayesian Multi,0.04152987003705693
Bayesian Multi,0.040827414527846016
Bayesian Multi,0.04159193428846811
Bayesian Multi,0.04228712935700055
Bayesian Multi,0.04232076973864583
Bayesian Multi,0.04188854193153749
Bayesian Multi,0.04213982973873348
Bayesian Multi,0.0417820699971794
MA-3,0.11844190083533797
MA-5,0.09074597807639377
MA-7,0.07949819031925705
MA-15,0.06571780564685803
MA-50,0.08178753027211083
MA-75,0.09928661850601181
MA-100,0.1125343872740415
MA-150,0.13284649359111997
MA-1000,0.2814927897511952
Raw Data,0.19926096173791014
Bayesian Single,0.04053735766136761
Bayesian Single,0.04051171662711001
Bayesian Single,0.040677362118603656
Bayesian Single,0.0405740026765807
Bayesian Single,0.04057964220137862
Bayesian Single,0.04121914200485508
Bayesian Single,0.040710307477221
Bayesian Single,0.04058914785821096
Bayesian Single,0.04063447907617837
Bayesian Single,0.040533629968136926
Bayesian Single,0.04045635446456288
Bayesian Single,0.0408287368905112
Bayesian Single,0.04062637922287281
Bayesian Single,0.04167778281836918
Bayesian Single,0.04047026064442106
Bayesian Single,0.04046963163143958
Bayesian Single,0.04094261449219443
Bayesian Single,0.040483117431453115
Bayesian Single,0.04046832753596977
Bayesian Single,0.04070925451134871
Bayesian Single,0.040464845792331644
Bayesian Single,0.041118700797589613
Bayesian Single,0.04053556985179215
Bayesian Single,0.0411897266996082
Bayesian Single,0.04176294135150363
Bayesian Single,0.041186287565937424
Bayesian Single,0.04143492067906101
Bayesian Single,0.04046759149885906
Bayesian Single,0.04105231593420628
Bayesian Single,0.04051147623649852
Bayesian Single,0.04058920921638069
Bayesian Single,0.040586154141312114
Bayesian Single,0.04047662079113559
Bayesian Single,0.040489975296923705
Bayesian Single,0.04055211211270731
Bayesian Single,0.04131496803940612
Bayesian Single,0.040783443560491905
Bayesian Single,0.04048755547605277
Bayesian Single,0.0411069931170143
Bayesian Single,0.040547279700795254
Bayesian Single,0.04050349922929106
Bayesian Single,0.040514605141415944
Bayesian Single,0.04070478235330643
Bayesian Single,0.04066272523343077
Bayesian Single,0.04046613016266651
Bayesian Single,0.040495558782533234
Bayesian Single,0.04050514870169078
Bayesian Single,0.04047276525488264
Bayesian Single,0.04045691148988759
Bayesian Single,0.04044406811007924
Bayesian Single,0.040674047893975426
Bayesian Single,0.040626531245003185
Bayesian Single,0.0416191813430024
Bayesian Single,0.04090446417389401
Bayesian Single,0.04051200618462164
Bayesian Single,0.040674308152458094
Bayesian Single,0.04066494417276856
Bayesian Single,0.041206197880812596
Bayesian Single,0.040501582467850177
Bayesian Single,0.04252882042586992
Bayesian Single,0.040980749278819915
Bayesian Single,0.04131883267272571
Bayesian Single,0.04115128190159494
Bayesian Single,0.04073233180644108
Bayesian Single,0.040722903080674146
Bayesian Single,0.04151532741017071
Bayesian Single,0.040676608639884544
Bayesian Single,0.04099940113192405
Bayesian Single,0.040767705759161686
Bayesian Single,0.04106834739814088
Bayesian Single,0.04073171681327104
Bayesian Single,0.040476042274236713
Bayesian Single,0.04046055412425925
Bayesian Single,0.04096750637347638
Bayesian Single,0.04044928213345695
Bayesian Single,0.04049350652943871
Bayesian Single,0.04046495362321042
Bayesian Single,0.040603891575573293
Bayesian Single,0.04067118667619298
Bayesian Single,0.040452090735988024
Bayesian Single,0.04076666123500404
Bayesian Single,0.040451373616425285
Bayesian Single,0.04080508266775885
Bayesian Single,0.04048389839621913
Bayesian Single,0.040510813551003055
Bayesian Single,0.040750274530211586
Bayesian Single,0.040490108085105246
Bayesian Single,0.040548175661910414
Bayesian Single,0.040460609341164806
Bayesian Single,0.04076466130955333
Bayesian Single,0.04206267828157109
Bayesian Single,0.04047224234410633
Bayesian Single,0.04046079618054393
Bayesian Single,0.040856910292736935
Bayesian Single,0.04047175052510682
Bayesian Single,0.040886539949143784
Bayesian Single,0.04054916409272922
Bayesian Single,0.04055043379049131
Bayesian Single,0.04084784823623517
Bayesian Single,0.041053127126293824
Bayesian Multi,0.04062896432860658
Bayesian Multi,0.0406350998445813
Bayesian Multi,0.04056804166824821
Bayesian Multi,0.04061667253903972
Bayesian Multi,0.04109109423408818
Bayesian Multi,0.0406174380226196
Bayesian Multi,0.04049770209230602
Bayesian Multi,0.04051749211988478
Bayesian Multi,0.04072179627301631
Bayesian Multi,0.04080162674770592
Bayesian Multi,0.040659582629334896
Bayesian Multi,0.04055689472454697
Bayesian Multi,0.04060746242062662
Bayesian Multi,0.040988248769376574
Bayesian Multi,0.04055012673007989
Bayesian Multi,0.040526320599535336
Bayesian Multi,0.040815427015575056
Bayesian Multi,0.040786689568341195
Bayesian Multi,0.04050414263651886
Bayesian Multi,0.04053853042467449
Bayesian Multi,0.04059347827322345
Bayesian Multi,0.04063087891080858
Bayesian Multi,0.04068333767452277
Bayesian Multi,0.04056114727701675
Bayesian Multi,0.040504931079734435
Bayesian Multi,0.040592268507379216
Bayesian Multi,0.040628469673609544
Bayesian Multi,0.04068735977740918
Bayesian Multi,0.0406133825567441
Bayesian Multi,0.04059061609220469
Bayesian Multi,0.04066165574615236
Bayesian Multi,0.04049526674394153
Bayesian Multi,0.040656934704538315
Bayesian Multi,0.04070725094979121
Bayesian Multi,0.04078085313093704
Bayesian Multi,0.04050196239545258
Bayesian Multi,0.04048746720115763
Bayesian Multi,0.04056334667967351
Bayesian Multi,0.040509272116782236
Bayesian Multi,0.040588969185567314
Bayesian Multi,0.04055234335217475
Bayesian Multi,0.04057405047265536
Bayesian Multi,0.04056015718543206
Bayesian Multi,0.04063968359025339
Bayesian Multi,0.04053604084111575
Bayesian Multi,0.04064413396938209
Bayesian Multi,0.0406170910275365
Bayesian Multi,0.040558131994440125
Bayesian Multi,0.040515480585852935
Bayesian Multi,0.04055302896954047
Bayesian Multi,0.040634057422348914
Bayesian Multi,0.040688215575476604
Bayesian Multi,0.040710701217314064
Bayesian Multi,0.04056852680888116
Bayesian Multi,0.04060129548980797
Bayesian Multi,0.04065819610901589
Bayesian Multi,0.040579039193301455
Bayesian Multi,0.040506634875042545
Bayesian Multi,0.04055842805046566
Bayesian Multi,0.04073022337729122
Bayesian Multi,0.04058207864613383
Bayesian Multi,0.0405847538041106
Bayesian Multi,0.04050487692292729
Bayesian Multi,0.04065779502823916
Bayesian Multi,0.04057988792161786
Bayesian Multi,0.0408109022493566
Bayesian Multi,0.04061175755239269
Bayesian Multi,0.04076978035925182
Bayesian Multi,0.0405925689077501
Bayesian Multi,0.04075156877254176
Bayesian Multi,0.04071385768303246
Bayesian Multi,0.040651821572097666
Bayesian Multi,0.04062386658607006
Bayesian Multi,0.04076872047559007
Bayesian Multi,0.04055002144536149
Bayesian Multi,0.040575328829219895
Bayesian Multi,0.040527542190451196
Bayesian Multi,0.040671373617148746
Bayesian Multi,0.040710270617964214
Bayesian Multi,0.040730690438105156
Bayesian Multi,0.040603952259182945
Bayesian Multi,0.040650929439870524
Bayesian Multi,0.040639155362554115
Bayesian Multi,0.040564387194411924
Bayesian Multi,0.04050408097244053
Bayesian Multi,0.04074047575118001
Bayesian Multi,0.040684169000455205
Bayesian Multi,0.04050891916957825
Bayesian Multi,0.04051621147532841
Bayesian Multi,0.04077470047698524
Bayesian Multi,0.04081683578415273
Bayesian Multi,0.04053642716408008
Bayesian Multi,0.04066058587219855
Bayesian Multi,0.04051661969609079
Bayesian Multi,0.04067214821935759
Bayesian Multi,0.04089561279806545
Bayesian Multi,0.04091547767354794
Bayesian Multi,0.040758099868139906
Bayesian Multi,0.04083951989125713
Bayesian Multi,0.040726397369157764
MA-3,0.11726327128610779
MA-5,0.09240681287914058
MA-7,0.07999188485167176
MA-15,0.06687951557101375
MA-50,0.08558585732124822
MA-75,0.0996974927181766
MA-100,0.1125337587682132
MA-150,0.13974683807334728
MA-1000,0.3156800377358677
Raw Data,0.19291878821577466
Bayesian Single,0.035487958839239025
Bayesian Single,0.03747842428523613
Bayesian Single,0.036065498921232855
Bayesian Single,0.035020191718992316
Bayesian Single,0.03666669275643357
Bayesian Single,0.03529005475089915
Bayesian Single,0.036082577412677466
Bayesian Single,0.03642316617001552
Bayesian Single,0.03600783194823509
Bayesian Single,0.036336595064600755
Bayesian Single,0.03600557924775367
Bayesian Single,0.03810128696087097
Bayesian Single,0.03527392203713395
Bayesian Single,0.035807855192702305
Bayesian Single,0.03954810978740313
Bayesian Single,0.035947695282670236
Bayesian Single,0.03571331892916503
Bayesian Single,0.038815976688528084
Bayesian Single,0.03561395843399184
Bayesian Single,0.03575064779841275
Bayesian Single,0.03782812359748729
Bayesian Single,0.03642788934905121
Bayesian Single,0.0368600361034383
Bayesian Single,0.03602462459915607
Bayesian Single,0.03518699602615106
Bayesian Single,0.0360864700228794
Bayesian Single,0.03535836844968293
Bayesian Single,0.0355171224310557
Bayesian Single,0.03542634064197865
Bayesian Single,0.03777802160364645
Bayesian Single,0.03502937605378577
Bayesian Single,0.0361443703688361
Bayesian Single,0.035056301810934984
Bayesian Single,0.03607634821726404
Bayesian Single,0.03548364075138581
Bayesian Single,0.035815589022881046
Bayesian Single,0.03501641976077522
Bayesian Single,0.03561395202638266
Bayesian Single,0.03573842498079148
Bayesian Single,0.03650726194296769
Bayesian Single,0.036614523349617775
Bayesian Single,0.03541050272178528
Bayesian Single,0.03551754313791908
Bayesian Single,0.03661343261433266
Bayesian Single,0.03574445029746122
Bayesian Single,0.03510901314747137
Bayesian Single,0.036188216902409406
Bayesian Single,0.03603183450986971
Bayesian Single,0.03593041699302788
Bayesian Single,0.0354857149611966
Bayesian Single,0.03573262700655006
Bayesian Single,0.03600109244024322
Bayesian Single,0.03654659248178003
Bayesian Single,0.035537268894467386
Bayesian Single,0.03651990872065606
Bayesian Single,0.03734713773419051
Bayesian Single,0.035715901019362076
Bayesian Single,0.03579182450817944
Bayesian Single,0.03501111222994286
Bayesian Single,0.036157939675268674
Bayesian Single,0.0361070931712272
Bayesian Single,0.03517839837785456
Bayesian Single,0.03674349407034922
Bayesian Single,0.03516848667781614
Bayesian Single,0.03502182767834938
Bayesian Single,0.03703677371503306
Bayesian Single,0.03555145590476714
Bayesian Single,0.03706469348062032
Bayesian Single,0.036411794777504614
Bayesian Single,0.0354496456834001
Bayesian Single,0.035568615707816324
Bayesian Single,0.03687846796299937
Bayesian Single,0.0352551503501752
Bayesian Single,0.0351278163370289
Bayesian Single,0.03499398408484497
Bayesian Single,0.03707616426521122
Bayesian Single,0.03549039342142078
Bayesian Single,0.03515146780097227
Bayesian Single,0.03536098872156309
Bayesian Single,0.03610805655050705
Bayesian Single,0.036398394682728104
Bayesian Single,0.036721754716189894
Bayesian Single,0.036598222978665315
Bayesian Single,0.035125973965253576
Bayesian Single,0.037325478820897616
Bayesian Single,0.03518984054364665
Bayesian Single,0.0349999741914996
Bayesian Single,0.03688187989771701
Bayesian Single,0.036005945131455205
Bayesian Single,0.035032165711966
Bayesian Single,0.03915824885994659
Bayesian Single,0.036227382775550446
Bayesian Single,0.03896586502136002
Bayesian Single,0.03512247726560416
Bayesian Single,0.036463786828232536
Bayesian Single,0.035046684058555114
Bayesian Single,0.03585826859632021
Bayesian Single,0.03621499307498403
Bayesian Single,0.036083297784676414
Bayesian Single,0.03545045949540329
Bayesian Multi,0.03574850214162742
Bayesian Multi,0.035749449871356614
Bayesian Multi,0.03554775722396081
Bayesian Multi,0.035661662110426755
Bayesian Multi,0.036609353173009736
Bayesian Multi,0.03568610548982495
Bayesian Multi,0.03529093794075312
Bayesian Multi,0.03528375921860696
Bayesian Multi,0.035927951402867066
Bayesian Multi,0.036098984724574346
Bayesian Multi,0.03574821602103531
Bayesian Multi,0.03550737746485516
Bayesian Multi,0.03572207072555669
Bayesian Multi,0.036452714690951286
Bayesian Multi,0.035528611165435216
Bayesian Multi,0.0354399920258351
Bayesian Multi,0.03614817041294165
Bayesian Multi,0.036044181682534364
Bayesian Multi,0.03538040674950212
Bayesian Multi,0.035477513884231864
Bayesian Multi,0.035614884756224034
Bayesian Multi,0.035731774090833966
Bayesian Multi,0.035869840387010105
Bayesian Multi,0.035576458454178256
Bayesian Multi,0.03519618977880018
Bayesian Multi,0.035615282387228685
Bayesian Multi,0.0357021312949741
Bayesian Multi,0.035823577087168566
Bayesian Multi,0.03572220225755966
Bayesian Multi,0.03560915434314574
Bayesian Multi,0.03578622606645746
Bayesian Multi,0.03528481628460928
Bayesian Multi,0.03583076470684835
Bayesian Multi,0.03590125551099904
Bayesian Multi,0.0360536961779295
Bayesian Multi,0.035275976262927985
Bayesian Multi,0.035220138249066474
Bayesian Multi,0.03549031192774686
Bayesian Multi,0.035425600282244986
Bayesian Multi,0.03557722689624807
Bayesian Multi,0.03550879675271724
Bayesian Multi,0.035585127875657506
Bayesian Multi,0.03552498532583307
Bayesian Multi,0.035676806956605765
Bayesian Multi,0.03508929438604628
Bayesian Multi,0.035729671602066256
Bayesian Multi,0.03567270015980918
Bayesian Multi,0.035554412334110934
Bayesian Multi,0.03530591331351698
Bayesian Multi,0.035541342268538896
Bayesian Multi,0.03568662012860074
Bayesian Multi,0.035798994646858213
Bayesian Multi,0.03588559053717401
Bayesian Multi,0.03556029571014262
Bayesian Multi,0.03566144792789024
Bayesian Multi,0.03580755596335947
Bayesian Multi,0.03559092582528387
Bayesian Multi,0.03516982256104124
Bayesian Multi,0.03553617147562766
Bayesian Multi,0.03594016792523122
Bayesian Multi,0.03558784031530146
Bayesian Multi,0.03558649164941243
Bayesian Multi,0.035240043170278956
Bayesian Multi,0.03576445179732576
Bayesian Multi,0.03563941873697389
Bayesian Multi,0.036075850340774575
Bayesian Multi,0.03569405337669962
Bayesian Multi,0.03603739636026541
Bayesian Multi,0.03557991681084053
Bayesian Multi,0.035943087410617185
Bayesian Multi,0.03590492086682569
Bayesian Multi,0.03577692780547564
Bayesian Multi,0.03573799500185778
Bayesian Multi,0.036022387050373715
Bayesian Multi,0.03548883159806124
Bayesian Multi,0.035516979638587624
Bayesian Multi,0.03546454963599708
Bayesian Multi,0.035757590775102446
Bayesian Multi,0.035880144443625216
Bayesian Multi,0.03593772266710478
Bayesian Multi,0.03566217408368254
Bayesian Multi,0.035737922301870825
Bayesian Multi,0.03578171105536357
Bayesian Multi,0.03553842906979617
Bayesian Multi,0.03527029554593475
Bayesian Multi,0.03598748246633138
Bayesian Multi,0.03586152080166353
Bayesian Multi,0.035408025010585376
Bayesian Multi,0.03536189087487572
Bayesian Multi,0.03606263158226833
Bayesian Multi,0.036089891699757085
Bayesian Multi,0.03543015676233204
Bayesian Multi,0.03579109203942318
Bayesian Multi,0.03537724173091916
Bayesian Multi,0.03584846538834095
Bayesian Multi,0.03625628139704209
Bayesian Multi,0.03625573687631044
Bayesian Multi,0.036038557029618654
Bayesian Multi,0.036191618432419234
Bayesian Multi,0.03596948440459768
MA-3,0.10774039847452602
MA-5,0.08231625216422087
MA-7,0.06941619499909293
MA-15,0.05385329377684682
MA-50,0.06940983346580859
MA-75,0.08141314201975151
MA-100,0.08994098207426719
MA-150,0.10348913259344202
MA-1000,0.2637724844866551
Raw Data,0.20300485179182004
Bayesian Single,0.03773867930105041
Bayesian Single,0.037343753079766714
Bayesian Single,0.03772200753041868
Bayesian Single,0.03736927277312827
Bayesian Single,0.03765946477702361
Bayesian Single,0.03740164703684404
Bayesian Single,0.03723137451586146
Bayesian Single,0.03746483465077764
Bayesian Single,0.03738892891276898
Bayesian Single,0.03728756301983151
Bayesian Single,0.03762022785501137
Bayesian Single,0.03722941629408901
Bayesian Single,0.03719324798096954
Bayesian Single,0.03716489328030255
Bayesian Single,0.03718035302730954
Bayesian Single,0.037354193864656056
Bayesian Single,0.03724728760044723
Bayesian Single,0.03801973508896914
Bayesian Single,0.03720825452166561
Bayesian Single,0.03750673930265724
Bayesian Single,0.0373143883053045
Bayesian Single,0.03722323239716199
Bayesian Single,0.03714622187368587
Bayesian Single,0.0373403138366415
Bayesian Single,0.0374974453402269
Bayesian Single,0.037514517186731086
Bayesian Single,0.03717523130964567
Bayesian Single,0.03723981962548508
Bayesian Single,0.03730895395990459
Bayesian Single,0.03801584120897077
Bayesian Single,0.03759155309637881
Bayesian Single,0.03717456643526148
Bayesian Single,0.037462167971068466
Bayesian Single,0.03742109048506935
Bayesian Single,0.03749921927756673
Bayesian Single,0.03722704106286993
Bayesian Single,0.03750253634120234
Bayesian Single,0.03736933375552183
Bayesian Single,0.038046674518369496
Bayesian Single,0.03813290072791708
Bayesian Single,0.03844990643665826
Bayesian Single,0.03792429123186783
Bayesian Single,0.037203123899721864
Bayesian Single,0.03784840990211083
Bayesian Single,0.03747733267621243
Bayesian Single,0.03724514824747861
Bayesian Single,0.037588905531832535
Bayesian Single,0.03757651723945618
Bayesian Single,0.03730184975973838
Bayesian Single,0.038594390407335206
Bayesian Single,0.03801587979845817
Bayesian Single,0.03713436960940119
Bayesian Single,0.03717135090902399
Bayesian Single,0.03721164826776273
Bayesian Single,0.03715345359023712
Bayesian Single,0.03725904770900897
Bayesian Single,0.037231200504882184
Bayesian Single,0.03724097164199331
Bayesian Single,0.03777261443953275
Bayesian Single,0.03763849661926152
Bayesian Single,0.037239997226201416
Bayesian Single,0.037173935528584806
Bayesian Single,0.0378423042820664
Bayesian Single,0.03732875783131628
Bayesian Single,0.03718170843017326
Bayesian Single,0.037242059885988985
Bayesian Single,0.037611074008097184
Bayesian Single,0.037186042137195716
Bayesian Single,0.03725124779307982
Bayesian Single,0.03736002288718517
Bayesian Single,0.037209152272113626
Bayesian Single,0.03750006916843094
Bayesian Single,0.03714612711240686
Bayesian Single,0.03716986023340934
Bayesian Single,0.037891210148756585
Bayesian Single,0.03714010210849413
Bayesian Single,0.03730684490550506
Bayesian Single,0.03739039267820275
Bayesian Single,0.037215764863895544
Bayesian Single,0.03727199018223028
Bayesian Single,0.03722247818629059
Bayesian Single,0.037203696466527963
Bayesian Single,0.03789834352090777
Bayesian Single,0.03813917490451445
Bayesian Single,0.03766121195610084
Bayesian Single,0.03806093638898384
Bayesian Single,0.03717913807130924
Bayesian Single,0.03728908745260256
Bayesian Single,0.037465795917539166
Bayesian Single,0.03746302919307113
Bayesian Single,0.03722039449319049
Bayesian Single,0.03814221438457236
Bayesian Single,0.03786765355922664
Bayesian Single,0.03735166635610814
Bayesian Single,0.03735265403989859
Bayesian Single,0.03715980890092071
Bayesian Single,0.03716522687129317
Bayesian Single,0.03733578567371942
Bayesian Single,0.037392223702289236
Bayesian Single,0.03729709565083939
Bayesian Multi,0.03736102860800311
Bayesian Multi,0.03734730634762168
Bayesian Multi,0.03725280149275605
Bayesian Multi,0.03728566892321084
Bayesian Multi,0.037877967596940204
Bayesian Multi,0.037310668717426027
Bayesian Multi,0.03717753312016289
Bayesian Multi,0.03714087112011571
Bayesian Multi,0.03744760651802327
Bayesian Multi,0.03754556638835094
Bayesian Multi,0.03733194649104285
Bayesian Multi,0.037219362682699146
Bayesian Multi,0.03736764338022296
Bayesian Multi,0.03779428013267974
Bayesian Multi,0.037248966012928
Bayesian Multi,0.03721067619065409
Bayesian Multi,0.03759712162351288
Bayesian Multi,0.037509292086151336
Bayesian Multi,0.037197607823460356
Bayesian Multi,0.03721837799664175
Bayesian Multi,0.03727759763051513
Bayesian Multi,0.03733458943797396
Bayesian Multi,0.037420748524531415
Bayesian Multi,0.037272395332756746
Bayesian Multi,0.03714579622109711
Bayesian Multi,0.03727315137814767
Bayesian Multi,0.037343747149072765
Bayesian Multi,0.037369031306164126
Bayesian Multi,0.037348317597491576
Bayesian Multi,0.037271456021030346
Bayesian Multi,0.0373709853848243
Bayesian Multi,0.03719919665713345
Bayesian Multi,0.03740865034790324
Bayesian Multi,0.03743071874652735
Bayesian Multi,0.03751363024452071
Bayesian Multi,0.0371538412571853
Bayesian Multi,0.03717286069522324
Bayesian Multi,0.03721493379233714
Bayesian Multi,0.037239720652517766
Bayesian Multi,0.03726181693808438
Bayesian Multi,0.03726016275190655
Bayesian Multi,0.03726960668149653
Bayesian Multi,0.03724911534573839
Bayesian Multi,0.03731529045066294
Bayesian Multi,0.03715553127655075
Bayesian Multi,0.037321041197225256
Bayesian Multi,0.03730228608918743
Bayesian Multi,0.03725549297059598
Bayesian Multi,0.03716047539399183
Bayesian Multi,0.03727315890783033
Bayesian Multi,0.03728973858251282
Bayesian Multi,0.03736098209622975
Bayesian Multi,0.037443850103218664
Bayesian Multi,0.03725321983221119
Bayesian Multi,0.03731701509585896
Bayesian Multi,0.03738609781170598
Bayesian Multi,0.037280110505412696
Bayesian Multi,0.03717311497947258
Bayesian Multi,0.03725927771918653
Bayesian Multi,0.03744326061122659
Bayesian Multi,0.03727076598315074
Bayesian Multi,0.03726730547443626
Bayesian Multi,0.037144971507308305
Bayesian Multi,0.03734411645706104
Bayesian Multi,0.0373054314039574
Bayesian Multi,0.03750814238008488
Bayesian Multi,0.03733488900058902
Bayesian Multi,0.03751386165025237
Bayesian Multi,0.037242867276034056
Bayesian Multi,0.037447471358378476
Bayesian Multi,0.03744468239056824
Bayesian Multi,0.03735911254219499
Bayesian Multi,0.037355524062771775
Bayesian Multi,0.03749410048171723
Bayesian Multi,0.03722765711547987
