Method,MSD
Bayesian Multi using Old chains,0.040504931079734435
Bayesian Multi using Old chains,0.040592268507379216
Bayesian Multi using Old chains,0.040628469673609544
Bayesian Multi using Old chains,0.04068735977740918
Bayesian Multi using Old chains,0.0406133825567441
Bayesian Multi using Old chains,0.04059061609220469
Bayesian Multi using Old chains,0.04066165574615236
Bayesian Multi using Old chains,0.04049526674394153
Bayesian Multi using Old chains,0.040656934704538315
Bayesian Multi using Old chains,0.04070725094979121
Bayesian Multi using Old chains,0.04078085313093704
Bayesian Multi using Old chains,0.04050196239545258
Bayesian Multi using Old chains,0.04048746720115763
Bayesian Multi using Old chains,0.04056334667967351
Bayesian Multi using Old chains,0.040509272116782236
Bayesian Multi using Old chains,0.040588969185567314
Bayesian Multi using Old chains,0.04055234335217475
Bayesian Multi using Old chains,0.04057405047265536
Bayesian Multi using Old chains,0.04056015718543206
Bayesian Multi using Old chains,0.04063968359025339
Bayesian Multi using Old chains,0.04053604084111575
Bayesian Multi using Old chains,0.04064413396938209
Bayesian Multi using Old chains,0.0406170910275365
Bayesian Multi using Old chains,0.040558131994440125
Bayesian Multi using Old chains,0.040515480585852935
Bayesian Multi using Old chains,0.04055302896954047
Bayesian Multi using Old chains,0.040634057422348914
Bayesian Multi using Old chains,0.040688215575476604
Bayesian Multi using Old chains,0.040710701217314064
Bayesian Multi using Old chains,0.04056852680888116
Bayesian Multi using Old chains,0.04060129548980797
Bayesian Multi using Old chains,0.04065819610901589
Bayesian Multi using Old chains,0.040579039193301455
Bayesian Multi using Old chains,0.040506634875042545
Bayesian Multi using Old chains,0.04055842805046566
Bayesian Multi using Old chains,0.04073022337729122
Bayesian Multi using Old chains,0.04058207864613383
Bayesian Multi using Old chains,0.0405847538041106
Bayesian Multi using Old chains,0.04050487692292729
Bayesian Multi using Old chains,0.04065779502823916
Bayesian Multi using Old chains,0.04057988792161786
Bayesian Multi using Old chains,0.0408109022493566
Bayesian Multi using Old chains,0.04061175755239269
Bayesian Multi using Old chains,0.04076978035925182
Bayesian Multi using Old chains,0.0405925689077501
Bayesian Multi using Old chains,0.04075156877254176
Bayesian Multi using Old chains,0.04071385768303246
Bayesian Multi using Old chains,0.040651821572097666
Bayesian Multi using Old chains,0.04062386658607006
Bayesian Multi using Old chains,0.04076872047559007
Bayesian Multi using Old chains,0.04055002144536149
Bayesian Multi using Old chains,0.040575328829219895
Bayesian Multi using Old chains,0.040527542190451196
Bayesian Multi using Old chains,0.040671373617148746
Bayesian Multi using Old chains,0.040710270617964214
Bayesian Multi using Old chains,0.040730690438105156
Bayesian Multi using Old chains,0.040603952259182945
Bayesian Multi using Old chains,0.040650929439870524
Bayesian Multi using Old chains,0.040639155362554115
Bayesian Multi using Old chains,0.040564387194411924
Bayesian Multi using Old chains,0.04050408097244053
Bayesian Multi using Old chains,0.04074047575118001
Bayesian Multi using Old chains,0.040684169000455205
Bayesian Multi using Old chains,0.04050891916957825
Bayesian Multi using Old chains,0.04051621147532841
Bayesian Multi using Old chains,0.04077470047698524
Bayesian Multi using Old chains,0.04081683578415273
Bayesian Multi using Old chains,0.04053642716408008
Bayesian Multi using Old chains,0.04066058587219855
Bayesian Multi using Old chains,0.04051661969609079
Bayesian Multi using Old chains,0.04067214821935759
Bayesian Multi using Old chains,0.04089561279806545
Bayesian Multi using Old chains,0.04091547767354794
Bayesian Multi using Old chains,0.040758099868139906
Bayesian Multi using Old chains,0.04083951989125713
Bayesian Multi using Old chains,0.040726397369157764
Bayesian Single using Original chains,0.04064085954000906
Bayesian Single using Original chains,0.041285867608155426
Bayesian Single using Original chains,0.04116856911577251
Bayesian Single using Original chains,0.04106450285259428
Bayesian Single using Original chains,0.040608370038788456
Bayesian Single using Original chains,0.04218486518635135
Bayesian Single using Original chains,0.04153410934182355
Bayesian Single using Original chains,0.04059205971518674
Bayesian Single using Original chains,0.041199698187260984
Bayesian Single using Original chains,0.040524913485250995
Bayesian Single using Original chains,0.04053966077725413
Bayesian Single using Original chains,0.0421848438965431
Bayesian Single using Original chains,0.04051056545941006
